ProbeModel:"FP-2X-250-ZS30M-15",ProbeSerial:"FP101244",ProbeCalDate:"7-19-2021",ProbeOrientation:"MULTIAXIS",ProbeType:"2Dex",AveragingOn:True,AveragingNum:5,MeasureTime:20,DwellOn:True,DwellTime:500,StopForMeas:True,PointsX:51,PointsY:51,PointsZ:26,PointsMeasured:3618,
Num,Date,Time,Xset,Yset,Zset,Xpos,Ypos,Zpos,Bm,BmSD,Bx,BxSD,By,BySD,Bz,BzSD,Temp C,IndexX,IndexY,IndexZ,
1536,2024-10-04,04:29:00.340,5,30,0,5.00003,30,0,48.8220508616599,0.000289152801670649,-2.52982506752014,0.000288674586342218,-0.622478981971741,0.000199415232030033,48.7524887084954,0.000266787207853707,21.6621627807617,5,30,0,
1537,2024-10-04,04:29:03.901,6,30,0,6.00004,30,0,48.8280133237165,0.000320437555202648,-2.52546701908112,0.000318778159920603,-0.620978235243305,0.00024153854277289,48.7587056427002,0.000476000858184786,21.6532688140869,6,30,0,
1538,2024-10-04,04:29:07.364,7,30,0,7.00004,30,0,48.8338490603116,0.000350189452971221,-2.52123455905914,0.000357380884448942,-0.620621691703796,0.000690220695583921,48.7647708282471,0.000595115770029831,21.6597671508789,7,30,0,
1539,2024-10-04,04:29:10.871,8,30,0,8.00004,30,0,48.840229740705,0.000459833655500722,-2.51709543991089,0.000358670741807975,-0.619803979634218,0.000215620365873971,48.7714949035645,0.000420555501120332,21.6576614379883,8,30,0,
1540,2024-10-04,04:29:14.394,9,30,0,9.00004,30,0,48.8462386128621,0.000451143574053746,-2.50831402587891,0.000447127014482181,-0.618834099292685,0.000331046978627225,48.7778641967774,0.000446335016297782,21.658374786377,9,30,0,
1541,2024-10-04,04:29:18.005,10,30,0,10.00007,30,0,48.851979053975,0.000124759552914242,-2.5056578636151,0.000156225877152229,-0.618263377189307,0.000611046617197673,48.7837599487294,0.000492017129811156,21.6642742156982,10,30,0,
1542,2024-10-04,04:29:21.568,11,30,0,11.00007,30,0,48.8574080598724,0.000382848839909176,-2.49788994312286,0.00037187692656446,-0.617159410952159,0.000202257264713354,48.7896170501703,0.000654277611325884,21.6661186218262,11,30,0,
1543,2024-10-04,04:29:25.181,12,30,0,12.00007,30,0,48.8627734652258,0.000225266094649194,-2.49668919849396,0.000211612453870147,-0.616638727664947,0.000467951280655839,48.7950593719483,0.000633717583967574,21.6712455749512,12,30,0,
1544,2024-10-04,04:29:28.769,13,30,0,13.00004,30,0,48.8680282964199,0.00037948044731935,-2.49284415721893,0.000386585754191092,-0.615662792921067,0.000370068371445273,48.8005251617431,0.000541916135127802,21.6759796142578,13,30,0,
1545,2024-10-04,04:29:32.327,14,30,0,14.00002,30,0,48.8729671942852,0.000239164592120757,-2.49574434661865,0.000245187016150172,-0.614978956221574,0.000517942737904396,48.8053188323975,0.000555583531909588,21.6860637664795,14,30,0,
1546,2024-10-04,04:29:35.841,15,30,0,15.00002,30,0,48.8777781966065,0.000326578117181431,-2.49608544254303,0.000339888750725419,-0.613752774000168,0.000443370760627671,48.8101489868147,0.000500033339228557,21.6935348510742,15,30,0,
1547,2024-10-04,04:29:39.224,16,30,0,16.00002,30,0,48.8824001936399,0.000527162102471093,-2.50387849426269,0.000518841814387865,-0.611732156515122,0.000637627433036938,48.8143942565918,0.00043491533351854,21.6995029449463,16,30,0,
1548,2024-10-04,04:29:42.611,17,30,0,17.00002,30,0,48.8868124734716,0.000355515828343647,-2.50416250610352,0.000389535253754733,-0.611624418020249,0.000112634210253926,48.8186655120843,0.000392069936995106,21.7163619995117,17,30,0,
1549,2024-10-04,04:29:45.955,18,30,0,18.00002,30,0,48.8911410801943,0.000303302464916023,-2.51465742969513,0.000306676390707524,-0.609421869039535,0.000420911852186581,48.8226256866455,8.2885489575167E-05,21.7230815887451,18,30,0,
1550,2024-10-04,04:29:49.196,19,30,0,19.00002,30,0,48.894773885921,0.000344533523560926,-2.51588946533203,0.000347901869803551,-0.608239065170013,0.000717788318920842,48.8263931274405,0.000538431846510974,21.7217254638672,19,30,0,
1551,2024-10-04,04:29:52.586,20,30,0,20.00002,30,0,48.8985952818688,0.000179364974609492,-2.52633111381457,0.000183486467974451,-0.606635760068368,0.000204240349409653,48.8295303955076,0.000361647654027875,21.7304458618164,20,30,0,
1552,2024-10-04,04:29:56.034,21,30,0,21.00002,30,0,48.9019148359141,0.000109525771014133,-2.52781892108917,0.000119606696689198,-0.605062384366989,0.0002583406032832,48.8327892456051,0.000249095857999221,21.726749420166,21,30,0,
1553,2024-10-04,04:29:59.470,22,30,0,22.00002,30,0,48.9047818533539,0.000341369472026718,-2.53131237888336,0.000344216623108642,-0.603942008733749,0.000294194480438766,48.8354949798584,0.000530631125803972,21.7324962615967,22,30,0,
1554,2024-10-04,04:30:03.043,23,30,0,23.00003,30,0,48.9078899424331,0.000278378444572385,-2.5352583770752,0.000285653899790736,-0.602175682544709,0.000394975508508757,48.8384336700439,0.00049987484197084,21.7423706054688,23,30,0,
1555,2024-10-04,04:30:06.471,24,30,0,24.00003,30,0,48.9109820130687,0.000159768422289263,-2.53545939540773,0.00015805588162783,-0.600997038840289,0.000345541054396683,48.8415284118647,0.000244021749243675,21.7382411956787,24,30,0,
1556,2024-10-04,04:30:10.142,25,30,0,25.00003,30,0,48.9134523065645,0.000235192863980259,-2.53935710048351,0.000233277194700524,-0.599745222326511,0.000621006843627983,48.8438107452378,0.000287451737443997,21.7382411956787,25,30,0,
1557,2024-10-04,04:30:13.403,26,30,0,26.00003,30,0,48.915349969881,0.000251542789471362,-2.53768979454041,0.00033930444094034,-0.598824256420135,0.000412096961993256,48.8458974304199,0.000566817933269306,21.7336120605469,26,30,0,
1558,2024-10-04,04:30:16.782,27,30,0,27.00006,30,0,48.9177239290122,0.000316425334579664,-2.54242424106598,0.000332827858902365,-0.597789681196213,0.000401133360727904,48.8479547424309,0.000387758722393782,21.7362194061279,27,30,0,
1559,2024-10-04,04:30:20.304,28,30,0,28.00003,30,0,48.9195215748818,0.000305116546273187,-2.54248664760589,0.000310468132982764,-0.596854310512543,0.000606048541266721,48.8497644195556,0.000644014150802427,21.7268924713135,28,30,0,
1560,2024-10-04,04:30:23.681,29,30,0,29.00006,30,0,48.9212751281477,0.000327186495394812,-2.54545020294189,0.000342457271868898,-0.595504098892212,0.000613942001805662,48.8513979187007,0.000528503210674787,21.7243938446045,29,30,0,
1561,2024-10-04,04:30:27.308,30,30,0,30.00003,30,0,48.9227711623817,0.000456908244593611,-2.54610072612763,0.000483792531587707,-0.594734067913865,0.000430889575923043,48.8528702087402,0.00110522648165917,21.7258815765381,30,30,0,
1562,2024-10-04,04:30:30.643,31,30,0,31.00003,30,0,48.9239437743613,0.000328504901600133,-2.55063974094289,0.000329272638057737,-0.592821780920029,0.000366827632381923,48.8538094024658,0.000388033110566057,21.7335739135742,31,30,0,
1563,2024-10-04,04:30:34.390,32,30,0,32.00004,30,0,48.9248908879498,0.000152645742636364,-2.55224201393128,0.000140556383657146,-0.592050539014883,0.000364778377037585,48.854689788817,0.000337300234656518,21.7242374420166,32,30,0,
1564,2024-10-04,04:30:37.933,33,30,0,33.00004,30,0,48.925840849695,0.000329624518231841,-2.55519303035736,0.000331338737231551,-0.590000173330307,0.000288316850721975,48.8555009613037,0.000325423243689557,21.722339630127,33,30,0,
1565,2024-10-04,04:30:41.449,34,30,0,34.00004,30,0,48.9270346838692,0.000159418684319188,-2.55755202579359,0.000167139596543602,-0.588733307361603,0.000232948996489246,48.8565951538086,0.000273899461802553,21.7191638946533,34,30,0,
1566,2024-10-04,04:30:44.934,35,30,0,35.00004,30,0,48.9274022556716,0.000487455369127263,-2.5604807882309,0.000470450152613862,-0.587899550914684,0.000332368690642979,48.8568137969971,0.000457235223200541,21.7083282470703,35,30,0,
1567,2024-10-04,04:30:48.417,36,30,0,36.00004,30,0,48.9279034426336,4.72092582170447E-05,-2.56116721725464,3.59817966576818E-05,-0.586599301814808,0.000532034795443668,48.8573032226562,0.000405556039338095,21.7094287872314,36,30,0,
1568,2024-10-04,04:30:51.844,37,30,0,37.00007,30,0,48.9282081382814,0.000312739859112316,-2.5625810546874,0.000324945885963437,-0.585611390827551,0.000431319175820659,48.8575347290039,0.000547791064327714,21.70143699646,37,30,0,
1569,2024-10-04,04:30:55.071,38,30,0,38.00004,30,0,48.9286500660705,0.000270883178752272,-2.56235607814656,0.000276353582504213,-0.584617990253857,0.00020472216916161,48.8580119018542,0.000491461272689548,21.6956920623779,38,30,0,
1570,2024-10-04,04:30:58.656,39,30,0,39.00004,30,0,48.928608267148,0.000364776936201918,-2.56548400306702,0.000369968660522203,-0.584025032043457,0.000222520687550726,48.8578115997314,0.000495272911205839,21.7004489898682,39,30,0,
1571,2024-10-04,04:31:02.262,40,30,0,40.00004,30,0,48.9285208021826,0.000155741948939533,-2.5660336523056,0.000149366142546728,-0.582839794635773,0.000344523216378164,48.8577071990967,0.000514486765262966,21.7088642120361,40,30,0,
1572,2024-10-04,04:31:05.750,41,30,0,41.00005,30,0,48.9285691171308,0.00038871713355909,-2.56586677646637,0.00038925449817344,-0.583370735882406,0.000130802289706797,48.8577617340088,0.000667774755512957,21.7003307342529,41,30,0,
1573,2024-10-04,04:31:09.331,42,30,0,42.00002,30,0,48.9282433871516,0.000378018599695346,-2.56546100425604,0.00038291477366834,-0.581888566732406,0.000282033350945103,48.8574722290026,0.000393810420391625,21.6891555786133,42,30,0,
1574,2024-10-04,04:31:12.856,43,30,0,43.00002,30,0,48.9284847546998,0.0002545712391571,-2.56586831188096,0.00024645251078141,-0.5814289124012,0.000338503507574109,48.8577003173828,0.000441536679478598,21.6771869659424,43,30,0,
1575,2024-10-04,04:31:16.129,44,30,0,44.00005,30,0,48.9283371335119,0.000217700963199583,-2.56949890136719,0.000226764714465207,-0.581375934362412,0.000299004985853343,48.8573613281225,0.000406187943285484,21.6819496154785,44,30,0,
1576,2024-10-04,04:31:19.417,45,30,0,45.00002,30,0,48.9283576911419,0.000225697399814779,-2.57039463806152,0.000231845153503131,-0.581183972834512,0.000385203179637383,48.8573430938713,0.0005884815165051,21.6768608093262,45,30,0,
1577,2024-10-04,04:31:22.944,46,30,0,46.00002,30,0,48.9279159270431,0.000274199387325273,-2.56969708156586,0.000267240804894035,-0.581599558590344,0.000483312113448448,48.8569268951387,0.000245402853695898,21.6772289276123,46,30,0,
1578,2024-10-04,04:31:26.433,47,30,0,47.00002,30,0,48.9279420964342,0.000216256361377426,-2.57655889987945,0.000198983273091773,-0.582524980306626,0.000586318939052436,48.8565925140381,0.00037559035990935,21.6724262237549,47,30,0,
1579,2024-10-04,04:31:29.755,48,30,0,48.00002,30,0,48.9276574574444,0.000379647049968242,-2.57819754504988,0.000379529882898824,-0.582792432306945,0.000572044307392481,48.8562163085928,0.000567856670080945,21.6682567596436,48,30,0,
1580,2024-10-04,04:31:33.314,49,30,0,49.00003,30,0,48.9270549780474,0.000580735040257236,-2.58136965942383,0.000585148033775024,-0.582461658238417,0.000223183307194086,48.8554395904529,0.000549375484097409,21.6550579071045,49,30,0,
1581,2024-10-04,04:31:36.662,50,30,0,50.00003,30,0,48.9275631897928,0.000374288098047006,-2.58222692012787,0.000382315168212544,-0.584122246742193,0.000522771466457776,48.8558815460205,0.000566884020129837,21.6443824768066,50,30,0,
1582,2024-10-04,04:31:40.275,50,31,0,50,31.00003,0,48.924873997984,0.000342865873909449,-2.58397991371155,0.000340439677270689,-0.585584943532944,0.000313214582414472,48.8530721740709,0.000423788894949212,21.6378707885742,0,31,0,
1583,2024-10-04,04:31:44.097,49,31,0,48.99994,31,0,48.9249361225028,0.000358124930053969,-2.58307981395677,0.000352509015169264,-0.58698859167099,0.000272621136356814,48.8531748199463,0.000238715285812583,21.6312294006348,1,31,0,
1584,2024-10-04,04:31:47.949,48,31,0,47.9999,31,0,48.9249868709739,0.000278731539050412,-2.57945330619647,0.000277974141870787,-0.586527858495712,0.000595186267138916,48.8534210205072,0.000525031555891538,21.6191062927246,2,31,0,
1585,2024-10-04,04:31:51.780,47,31,0,46.99994,31,0,48.9249906930439,0.0002883836519195,-2.57969466686249,0.000285549818355168,-0.586230578660965,0.000699989946087562,48.8534076995843,0.000346298060304628,21.6175689697266,3,31,0,
1586,2024-10-04,04:31:55.793,46,31,0,45.9999,31,0,48.925445627212,0.00027100018510257,-2.57651791763306,0.000263536463829371,-0.58592732167244,0.000304016426859208,48.8540399780273,0.000470668508140789,21.61669921875,4,31,0,
1587,2024-10-04,04:31:59.539,45,31,0,44.9999,31,0,48.9255714968065,0.000370154030444272,-2.57987462711256,0.000355833522641394,-0.58499990558553,0.000397342704410652,48.8540025787353,0.000420251196923107,21.6063117980957,5,31,0,
1588,2024-10-04,04:32:03.391,44,31,0,43.9999,31,0,48.9257148504652,0.000245259863713077,-2.57435527896881,0.000250730057020007,-0.585636099338109,0.000568394941952193,48.8544249572754,0.000274554563638337,21.603199005127,6,31,0,
1589,2024-10-04,04:32:07.132,43,31,0,42.9999,31,0,48.9260686554613,0.000484503635815994,-2.57702675151825,0.000483697902389693,-0.58566055226326,0.000451782673095587,48.8546461791979,0.000807490354022213,21.6050662994385,7,31,0,
1590,2024-10-04,04:32:11.158,42,31,0,41.99993,31,0,48.9263605098323,0.00023396394366475,-2.57357545375824,0.000229792164671556,-0.586573035715278,0.000550505433261751,48.8550991058349,0.000227286625146076,21.594783782959,8,31,0,
1591,2024-10-04,04:32:15.012,41,31,0,40.99993,31,0,48.9266965562686,0.000213030966814864,-2.57751547336387,0.000226744557953717,-0.587559422016144,0.000151760200104686,48.8552180633545,0.000588389494958787,21.5997123718262,9,31,0,
1592,2024-10-04,04:32:18.868,40,31,0,39.9999,31,0,48.9264288474149,0.00028637910600497,-2.57600831794739,0.000298565393354912,-0.588256396770477,0.000321882335519807,48.8550337219238,0.000398872293111198,21.6026554107666,10,31,0,
1593,2024-10-04,04:32:22.616,39,31,0,38.99993,31,0,48.9266464050474,0.000332808431386816,-2.5792162923809,0.000341786046637773,-0.588685273885727,0.000454939410528477,48.8550723876953,0.000822936202261277,21.6006336212158,11,31,0,
1594,2024-10-04,04:32:26.319,38,31,0,37.99993,31,0,48.9264503728857,0.000361033580540596,-2.57679745578766,0.000355285896847504,-0.589432666063309,0.00012128244957546,48.854987411499,0.000664673988908701,21.6000690460205,12,31,0,
1595,2024-10-04,04:32:30.218,37,31,0,36.99995,31,0,48.926639837643,0.000178126927071642,-2.57759631443024,0.000176709990559246,-0.590954963922501,0.0006123225763652,48.8551132659909,0.000461712809821927,21.6006336212158,13,31,0,
1596,2024-10-04,04:32:34.244,36,31,0,35.99995,31,0,48.9262239675365,0.000295326482974924,-2.57755953597664,0.000283512155834697,-0.592780636070527,0.000401796880510325,48.8546774749752,0.000470422283724843,21.6001720428467,14,31,0,
1597,2024-10-04,04:32:38.109,35,31,0,34.99992,31,0,48.9260390163265,0.000215666543718217,-2.57732148075104,0.000198602677683829,-0.593974820613102,0.000416385151364925,48.8544294738747,0.000228365531874053,21.6004619598389,15,31,0,
1598,2024-10-04,04:32:41.906,34,31,0,33.99992,31,0,48.9257092861148,0.000344093619045459,-2.5753825893386,0.000354047463412976,-0.595187463044994,0.000609059818772314,48.8542678375244,0.000523736544510259,21.6041164398193,16,31,0,
1599,2024-10-04,04:32:45.736,33,31,0,32.99992,31,0,48.9250973011737,0.000306494683362851,-2.57241415691376,0.000301553004464126,-0.59695624112994,0.000591862020699742,48.8537765655515,0.000438922992993992,21.6016330718994,17,31,0,
1600,2024-10-04,04:32:49.413,32,31,0,31.99995,31,0,48.9241860232015,0.000217916639458315,-2.57261477661094,0.000282072178220788,-0.598514879226685,0.000533932967634028,48.8529049072257,0.000395037108215091,21.6189479827881,18,31,0,
1601,2024-10-04,04:32:53.274,31,31,0,30.99992,31,0,48.9232271184131,0.000454660168401185,-2.56785565757706,0.00044538010417184,-0.600067224025726,0.000379453292312991,48.8520964050262,0.000404374265639798,21.6217765808105,19,31,0,
1602,2024-10-04,04:32:57.174,30,31,0,29.99995,31,0,48.9220913941942,0.000360712207531867,-2.56834391784668,0.000370348216458752,-0.601542001246572,0.000438671759016852,48.8509213409424,0.000261324847959779,21.6270503997803,20,31,0,
1603,2024-10-04,04:33:00.854,29,31,0,28.99995,31,0,48.9209669136447,0.000303649208383784,-2.5647802762973,0.000336065623038071,-0.602565786361694,0.000843695550090604,48.8499592590332,0.000266638027816852,21.6279678344727,21,31,0,
1604,2024-10-04,04:33:04.690,28,31,0,27.99994,31,0,48.9191672615047,0.000308001389578042,-2.56377932929757,0.000328056776536631,-0.60388472771569,0.000506725335320188,48.848211807251,0.000323817070978827,21.641975402832,22,31,0,
1605,2024-10-04,04:33:08.580,27,31,0,26.99994,31,0,48.9175958186995,0.000381183376437159,-2.56257949066162,0.000380811674915162,-0.604584547281265,0.00022276324241324,48.8466912078857,0.000494852838729364,21.6457386016846,23,31,0,
1606,2024-10-04,04:33:12.412,26,31,0,25.9999,31,0,48.9157834840577,0.00026548439751039,-2.56008155345911,0.000268803516015532,-0.606192188024415,0.000268115522813553,48.8449887390137,0.00014768676674607,21.635871887207,24,31,0,
1607,2024-10-04,04:33:16.286,25,31,0,24.9999,31,0,48.9134159163766,0.000145723949143435,-2.55982505702972,0.000159515780433552,-0.606633347272873,0.000276217643094585,48.8426145019509,0.000384586240423521,21.6374092102051,25,31,0,
1608,2024-10-04,04:33:20.195,24,31,0,23.9999,31,0,48.9113840292886,0.000251921936261163,-2.5590277967453,0.000241517268330541,-0.60839061546259,0.000317384076308202,48.8406279754625,0.000350410920598559,21.6355438232422,26,31,0,
1609,2024-10-04,04:33:23.960,23,31,0,22.99994,31,0,48.9084457667237,0.000200142199745629,-2.55579859351926,0.000222295112737033,-0.609246233700963,0.000502950447722755,48.8378236846924,0.000707286904130576,21.6258277893066,27,31,0,
1610,2024-10-04,04:33:27.946,22,31,0,21.9999,31,0,48.9056427786807,0.000256610530137097,-2.55585607719421,0.000265776914250158,-0.61120142865181,0.000184128600060721,48.8349797210677,0.000702588437391264,21.634162902832,28,31,0,
1611,2024-10-04,04:33:32.034,21,31,0,20.9999,31,0,48.9027470953781,0.000138220204624929,-2.54949788951705,0.000132314461774593,-0.612534070253372,0.00014812574337771,48.8324778747543,0.000120416545291923,21.6292209625244,29,31,0,
1612,2024-10-04,04:33:35.888,20,31,0,19.9999,31,0,48.8992432763942,0.000241239556658459,-2.54741867542248,0.000402794144666856,-0.61432428812832,0.000341997868861878,48.8291189880371,0.000569504347675016,21.6362953186035,30,31,0,
1613,2024-10-04,04:33:39.774,19,31,0,18.9999,31,0,48.8956616879143,0.000256811315729428,-2.53786481761815,0.000273824872386839,-0.615764349937439,0.000392627412461971,48.8258586425781,0.000176163311350347,21.6311130523682,31,31,0,
1614,2024-10-04,04:33:43.782,18,31,0,17.9999,31,0,48.8918584732744,0.000352360004293504,-2.53468014907681,0.000339841881301603,-0.618018772838709,0.000151630691105508,48.8221997222901,0.000358717425392575,21.6364917755127,32,31,0,
1615,2024-10-04,04:33:47.715,17,31,0,16.9999,31,0,48.8882876688067,0.000315453439871593,-2.5279087305052,0.000306480492835519,-0.619274290322381,0.000450715714889804,48.818963684082,0.000239612399111451,21.6413154602051,33,31,0,
1616,2024-10-04,04:33:51.777,16,31,0,15.9999,31,0,48.8839826127556,0.000607667386945388,-2.52250689124942,0.000603572219169788,-0.620619923352145,0.000235094622035523,48.8149074707031,0.000327421626476287,21.6336116790771,34,31,0,
1617,2024-10-04,04:33:55.741,15,31,0,14.9999,31,0,48.8792739616533,0.000314472260234458,-2.51695888137817,0.000329539746367004,-0.621613322973251,0.00048999317420978,48.8104629516572,0.000630634344386728,21.6252994537354,35,31,0,
1618,2024-10-04,04:33:59.778,14,31,0,13.9999,31,0,48.8745098195249,0.000152222523978898,-2.51354500770386,0.000151348876322738,-0.622808795690536,0.000326214337302258,48.8058633422852,0.000340802254126453,21.6165161132813,36,31,0,
1619,2024-10-04,04:34:03.472,13,31,0,12.99993,31,0,48.8693248610427,0.000321308294110294,-2.51316452693939,0.000335102267498187,-0.623505604982376,0.000260606417226643,48.8006730499268,0.000285573449303065,21.616569519043,37,31,0,
1620,2024-10-04,04:34:07.270,12,31,0,11.99993,31,0,48.8644132669756,0.00029731555925337,-2.51422369384766,0.000288386595907184,-0.624294842242913,0.000401042053880892,48.7956965942383,0.000364596402523335,21.6235790252686,38,31,0,
1621,2024-10-04,04:34:11.242,11,31,0,10.99995,31,0,48.8589096127437,0.000267312015874787,-2.51808141613007,0.000282988356057831,-0.625613789796829,0.000255969299772245,48.7899657592774,0.000401326167683193,21.6133613586426,39,31,0,
1622,2024-10-04,04:34:15.095,10,31,0,9.99995,31,0,48.8533717510999,0.000441412033728767,-2.52214610671997,0.00042733108019578,-0.625513642787933,0.000382039076206794,48.7842193450928,0.000352127792405964,21.6142692565918,40,31,0,
1623,2024-10-04,04:34:18.885,9,31,0,8.99992,31,0,48.8478495168116,0.000244652580335063,-2.52664567470551,0.000261277978073454,-0.626830961704254,0.000390967037399222,48.7784332122802,0.000455813325319544,21.6197910308838,41,31,0,
1624,2024-10-04,04:34:22.846,8,31,0,7.99992,31,0,48.8416723186345,0.000390157906252847,-2.53183926773071,0.000399035909579949,-0.626891196012497,0.000221164601347972,48.7719736480712,0.000435763207114312,21.6076011657715,42,31,0,
1625,2024-10-04,04:34:26.640,7,31,0,6.99992,31,0,48.8356561507299,0.000571498871969394,-2.5364739370346,0.000580552134114931,-0.628161634682389,0.000292506592108709,48.7656951599117,0.000308691563428522,21.597541809082,43,31,0,
1626,2024-10-04,04:34:30.506,6,31,0,5.99992,31,0,48.8295212286903,0.000317083801326055,-2.53971673774674,0.00042350788967925,-0.628379931211241,0.000471103456875952,48.7595040435772,0.000667957674213742,21.5928897857666,44,31,0,
1627,2024-10-04,04:34:34.216,5,31,0,4.99992,31,0,48.8232577622593,0.000576404503536629,-2.54282279586622,0.000588095968582937,-0.629165439367294,0.000680929036161133,48.7529471282959,0.00062544619270252,21.5995273590088,45,31,0,
1628,2024-10-04,04:34:38.139,4,31,0,3.99992,31,0,48.8170594212362,0.000276725906080482,-2.54484011268616,0.000286075125204263,-0.629978697299957,0.000259158890499565,48.746610671997,0.000376559419252782,21.6019706726074,46,31,0,
1629,2024-10-04,04:34:41.811,3,31,0,2.99995,31,0,48.8105651605368,0.000400117596708819,-2.5362361564609,0.000396362255096376,-0.628799366474152,0.000775451361873432,48.7405688171387,0.000229606143980663,21.6039733886719,47,31,0,
1630,2024-10-04,04:34:45.596,2,31,0,1.99992,31,0,48.8042590030231,0.000270190527513231,-2.53539190864528,0.000245129535551684,-0.628809349775072,0.000618219404526661,48.7342963561996,0.000436078761950048,21.5940837860107,48,31,0,
1631,2024-10-04,04:34:49.420,1,31,0,0.99994,31,0,48.7976322657917,0.000448117838996715,-2.53850158882141,0.000439906765263196,-0.629245251893997,0.000357195375878788,48.7274989471407,0.000292303569742282,21.5971336364746,49,31,0,
1632,2024-10-04,04:34:53.374,0,31,0,-9E-05,31,0,48.7918928213393,0.000201879357099724,-2.5384221496582,0.000191998830106667,-0.629128926992416,0.000301071917960556,48.7217426300034,0.000539332741208316,21.5988025665283,50,31,0,
1633,2024-10-04,04:34:56.888,0,32,0,0,32.00004,0,48.7924795054018,0.000252348599614487,-2.53824198150635,0.000254397700496553,-0.628117554426193,0.0005292843655143,48.722365524292,0.000284366515775971,21.6022338867188,0,32,0,
1634,2024-10-04,04:35:00.252,1,32,0,1.00003,32,0,48.7983041447024,0.000149297918376757,-2.53837802219214,0.000148558053564601,-0.62746722984314,0.000232591185271789,48.7281913452146,0.000228577200589535,21.6033802032471,1,32,0,
1635,2024-10-04,04:35:03.781,2,32,0,2.00003,32,0,48.804579300223,0.000179302221344761,-2.5335717830658,0.000183937394214202,-0.627665506362915,0.000202247218006139,48.7347329864495,0.000309071981628318,21.6053905487061,2,32,0,
1636,2024-10-04,04:35:07.322,3,32,0,3.00003,32,0,48.8114693226129,0.000143377781037523,-2.53491785240173,0.000115725462128648,-0.626567337511731,0.000490295312361654,48.7415711212153,0.000441008798826834,21.6144504547119,3,32,0,
1637,2024-10-04,04:35:10.753,4,32,0,4.00006,32,0,48.8177046007825,0.000244257703092292,-2.53268577289581,0.000238006241343598,-0.625664637804031,0.000324083541725841,48.7479401397699,0.00033430356103451,21.6177406311035,4,32,0,
1638,2024-10-04,04:35:14.226,5,32,0,5.00003,32,0,48.8238164010697,0.000308105760670756,-2.5308112373352,0.000323485471221797,-0.624636201380156,0.000411039896255185,48.7541642150864,0.000582590719677443,21.6234188079834,5,32,0,
1639,2024-10-04,04:35:17.535,6,32,0,6.00004,32,0,48.8297908709349,0.000131699662938086,-2.52528418922424,0.000129235385223438,-0.623448676346096,0.000210977981674354,48.7604627532939,0.000223921226029831,21.6205520629883,6,32,0,
1640,2024-10-04,04:35:20.778,7,32,0,7.00004,32,0,48.8358569032132,0.000279582780384095,-2.52297167682484,0.000277445991311307,-0.622921717165532,0.000252211094306735,48.7666676025379,0.000307780191348593,21.6214866638184,7,32,0,
1641,2024-10-04,04:35:24.349,8,32,0,8.00004,32,0,48.8415355905283,0.000241732389067368,-2.51748235607147,0.000252089598127223,-0.621507684468953,0.000248452217905277,48.7726403045635,0.000639243333324492,21.616979598999,8,32,0,
1642,2024-10-04,04:35:27.582,9,32,0,9.00004,32,0,48.8474687017963,0.000358759836242159,-2.51232335948686,0.00036907407844919,-0.620156327006136,0.000218952019271585,48.7788758239746,0.000375767607503164,21.6191596984863,9,32,0,
1643,2024-10-04,04:35:30.826,10,32,0,10.00007,32,0,48.8529844963022,0.000194928235317146,-2.50659371089935,0.000192830743096343,-0.619622360943419,0.000188336997721542,48.78470877075,0.000391415024099314,21.6177673339844,10,32,0,
1644,2024-10-04,04:35:34.478,11,32,0,11.00007,32,0,48.8588318346943,0.000210117771667122,-2.50214810562134,0.000209073631883604,-0.618680205821991,0.00040200660049218,48.7907969055176,0.000254606256984881,21.6148052215576,11,32,0,
1645,2024-10-04,04:35:38.078,12,32,0,12.00004,32,0,48.8642514036841,0.000338382793152257,-2.49781765842342,0.000345314909555138,-0.61819687128067,0.000414632306738892,48.7964489135742,0.00048312248501714,21.6090621948242,12,32,0,
1646,2024-10-04,04:35:41.464,13,32,0,13.00004,32,0,48.86910447846,0.00022260948787322,-2.49622128486628,0.000222453848304607,-0.616253239870071,0.000260246519933238,48.8014188690186,0.00026631640740009,21.6096801757813,13,32,0,
1647,2024-10-04,04:35:44.912,14,32,0,14.00002,32,0,48.8738473792283,0.000326539449969801,-2.49634485816955,0.000316498526714488,-0.615627224205004,0.00058299871877481,48.806169921875,0.000573345397541625,21.6189098358154,14,32,0,
1648,2024-10-04,04:35:48.362,15,32,0,15.00005,32,0,48.8792299621944,0.000538914031579946,-2.49945405673819,0.000539537088162647,-0.614242717504501,0.000340463606524507,48.8114098968506,0.000365876388033927,21.6170825958252,15,32,0,
1649,2024-10-04,04:35:51.893,16,32,0,16.00002,32,0,48.8831880054093,0.000134564503203546,-2.50405622768402,0.00013550354177554,-0.613211500167049,0.000271349879092853,48.8151590423568,0.000380114453816596,21.6184329986572,16,32,0,
1650,2024-10-04,04:35:55.200,17,32,0,17.00005,32,0,48.8875680334427,0.000258726670288102,-2.50759016132207,0.000254617129248685,-0.611024764537811,0.00047420018163672,48.8193898773194,0.000465464473014107,21.6203174591064,17,32,0,
1651,2024-10-04,04:35:58.572,18,32,0,18.00002,32,0,48.8914482929001,0.000373525552854171,-2.51492999839783,0.000372678310604865,-0.609844278812408,0.000114030721907771,48.8229096221905,0.000389605076859368,21.6193065643311,18,32,0,
